date,temp_high,temp_low,temp_mean,wind_speed,humidity_high,humidity_low,humidity_mean,is_rain
2011-08-01,23,16,19,2011-08-01,100,61,79,True
2011-08-02,23,16,18,2011-08-02,100,61,84,True
2011-08-03,25,13,19,2011-08-03,94,54,75,False
2011-08-04,19,14,16,2011-08-04,94,77,87,True
2011-08-05,20,13,16,2011-08-05,94,49,72,False
2011-08-06,18,12,14,2011-08-06,94,59,76,True
2011-08-07,19,11,13,2011-08-07,94,52,78,True
2011-08-08,18,10,13,2011-08-08,100,55,79,True
2011-08-09,17,9,13,2011-08-09,88,55,69,False
2011-08-10,17,10,13,2011-08-10,94,68,86,True
2011-08-11,18,15,16,2011-08-11,94,83,90,True
2011-08-12,20,14,16,2011-08-12,100,78,88,True
2011-08-13,19,13,16,2011-08-13,94,64,80,True
2011-08-14,19,10,14,2011-08-14,94,43,74,False
2011-08-15,19,9,14,2011-08-15,94,46,72,True
2011-08-16,20,10,15,2011-08-16,94,64,84,True
2011-08-17,18,8,13,2011-08-17,100,45,72,False
2011-08-18,20,6,12,2011-08-18,100,49,79,True
2011-08-19,19,8,14,2011-08-19,100,52,75,False
2011-08-20,21,12,16,2011-08-20,100,60,81,True
2011-08-21,20,12,16,2011-08-21,94,60,77,True
2011-08-22,22,11,16,2011-08-22,100,38,68,False
2011-08-23,20,12,16,2011-08-23,88,46,62,False
2011-08-24,21,10,14,2011-08-24,94,49,77,True
2011-08-25,19,9,13,2011-08-25,94,49,74,True
2011-08-26,16,10,12,2011-08-26,94,77,86,True
2011-08-27,16,9,12,2011-08-27,100,72,89,True
2011-08-28,16,9,12,2011-08-28,94,59,81,True
2011-08-29,13,10,11,2011-08-29,94,77,85,True
2011-08-30,15,11,13,2011-08-30,94,68,80,True
2011-08-31,16,9,12,2011-08-31,94,63,83,False
2011-09-01,20,7,14,2011-09-01,100,49,70,False
2011-09-02,21,13,16,2011-09-02,88,56,72,False
2011-09-03,19,15,17,2011-09-03,88,73,79,True
2011-09-04,19,11,15,2011-09-04,100,49,77,True
2011-09-05,16,10,12,2011-09-05,94,59,82,True
2011-09-06,16,12,13,2011-09-06,88,68,81,True
2011-09-07,16,10,12,2011-09-07,94,63,82,True
2011-09-08,19,11,14,2011-09-08,94,64,84,True
2011-09-09,21,13,17,2011-09-09,94,60,81,False
2011-09-10,23,14,18,2011-09-10,94,57,75,True
2011-09-11,18,12,14,2011-09-11,94,49,72,True
2011-09-12,18,12,15,2011-09-12,94,56,72,True
2011-09-13,17,11,13,2011-09-13,77,48,64,True
2011-09-14,15,11,12,2011-09-14,94,67,80,True
2011-09-15,18,7,12,2011-09-15,100,34,74,False
2011-09-16,17,12,13,2011-09-16,94,68,82,True
2011-09-17,14,8,11,2011-09-17,94,72,84,True
2011-09-18,16,8,11,2011-09-18,100,68,84,True
2011-09-19,16,10,13,2011-09-19,94,68,84,True
2011-09-20,15,11,13,2011-09-20,100,72,88,True
2011-09-21,16,9,11,2011-09-21,94,59,83,True
2011-09-22,16,9,12,2011-09-22,94,51,74,True
2011-09-23,18,10,13,2011-09-23,94,60,78,False
2011-09-24,17,11,13,2011-09-24,94,68,84,True
2011-09-25,19,12,15,2011-09-25,94,56,80,True
2011-09-26,17,10,13,2011-09-26,94,49,73,True
2011-09-27,22,12,16,2011-09-27,94,53,77,False
2011-09-28,25,16,19,2011-09-28,88,50,72,False
2011-09-29,26,17,20,2011-09-29,83,45,68,False
2011-09-30,27,16,20,2011-09-30,77,39,61,False
2011-10-01,27,14,20,2011-10-01,88,34,61,False
2011-10-02,21,13,17,2011-10-02,94,60,78,True
2011-10-03,24,13,18,2011-10-03,94,47,77,False
2011-10-04,16,9,12,2011-10-04,94,55,74,False
2011-10-05,18,13,16,2011-10-05,94,68,83,True
2011-10-06,13,7,9,2011-10-06,88,62,77,True
2011-10-07,14,9,11,2011-10-07,94,72,82,True
2011-10-08,14,9,11,2011-10-08,100,82,93,True
2011-10-09,17,14,15,2011-10-09,100,83,92,True
2011-10-10,17,14,15,2011-10-10,100,77,89,True
2011-10-11,16,13,14,2011-10-11,100,83,91,True
2011-10-12,16,10,14,2011-10-12,100,88,94,True
2011-10-13,16,10,13,2011-10-13,100,68,84,False
2011-10-14,15,8,12,2011-10-14,93,67,78,False
2011-10-15,15,6,10,2011-10-15,87,63,76,False
2011-10-16,15,9,11,2011-10-16,100,68,84,True
2011-10-17,13,7,10,2011-10-17,94,72,81,True
2011-10-18,10,5,7,2011-10-18,93,67,82,True
2011-10-19,9,1,6,2011-10-19,93,54,77,True
2011-10-20,10,1,6,2011-10-20,100,71,85,True
2011-10-21,14,8,10,2011-10-21,88,72,82,True
2011-10-22,13,8,10,2011-10-22,87,58,72,False
2011-10-23,17,10,14,2011-10-23,88,48,71,False
2011-10-24,16,12,13,2011-10-24,82,59,71,False
2011-10-25,14,8,11,2011-10-25,100,63,82,True
2011-10-26,12,5,8,2011-10-26,94,67,85,True
2011-10-27,13,8,10,2011-10-27,100,82,89,True
2011-10-28,12,3,8,2011-10-28,100,63,83,False
2011-10-29,13,5,9,2011-10-29,94,76,86,True
2011-10-30,15,10,12,2011-10-30,94,72,85,False
2011-10-31,17,13,14,2011-10-31,94,77,84,True
2011-11-01,13,9,10,2011-11-01,100,72,86,True
2011-11-02,14,9,11,2011-11-02,88,72,81,True
2011-11-03,16,12,14,2011-11-03,94,72,86,True
2011-11-04,15,10,12,2011-11-04,100,77,90,True
2011-11-05,12,4,9,2011-11-05,100,72,88,False
2011-11-06,11,-1,4,2011-11-06,100,67,90,False
2011-11-07,10,-2,5,2011-11-07,100,87,92,False
2011-11-08,11,9,9,2011-11-08,94,82,91,True
2011-11-09,13,9,11,2011-11-09,94,77,87,False
2011-11-10,14,9,12,2011-11-10,94,82,87,True
2011-11-11,12,9,10,2011-11-11,100,82,90,True
2011-11-12,14,8,10,2011-11-12,100,77,90,False
2011-11-13,14,8,11,2011-11-13,100,82,88,False
2011-11-14,10,7,8,2011-11-14,93,76,84,False
2011-11-15,11,6,8,2011-11-15,93,76,86,False
2011-11-16,8,1,5,2011-11-16,100,76,91,False
2011-11-17,12,8,9,2011-11-17,100,72,85,False
2011-11-18,13,10,11,2011-11-18,94,77,84,False
2011-11-19,12,7,9,2011-11-19,93,77,86,False
2011-11-20,9,4,7,2011-11-20,100,93,95,True
2011-11-21,11,8,9,2011-11-21,100,87,91,True
2011-11-22,11,2,7,2011-11-22,100,82,94,True
2011-11-23,11,2,8,2011-11-23,100,82,87,False
2011-11-24,13,11,11,2011-11-24,88,72,79,False
2011-11-25,12,5,7,2011-11-25,100,66,81,True
2011-11-26,13,7,10,2011-11-26,100,72,84,True
2011-11-27,13,3,9,2011-11-27,88,66,77,True
2011-11-28,12,3,7,2011-11-28,88,71,79,False
2011-11-29,13,4,9,2011-11-29,93,72,80,True
2011-11-30,10,4,7,2011-11-30,87,76,81,True
2011-12-01,9,1,5,2011-12-01,100,76,85,False
2011-12-02,9,0,4,2011-12-02,100,81,89,True
2011-12-03,10,7,7,2011-12-03,94,71,81,True
2011-12-04,6,1,4,2011-12-04,100,81,88,True
2011-12-05,4,1,2,2011-12-05,93,81,88,True
2011-12-06,5,2,3,2011-12-06,93,81,90,True
2011-12-07,7,3,5,2011-12-07,93,61,75,True
2011-12-08,12,2,6,2011-12-08,93,70,80,True
2011-12-09,4,1,3,2011-12-09,100,75,86,True
2011-12-10,6,0,2,2011-12-10,100,76,89,True
2011-12-11,7,2,6,2011-12-11,100,81,91,True
2011-12-12,8,1,4,2011-12-12,93,76,86,True
2011-12-13,9,3,4,2011-12-13,94,57,74,True
2011-12-14,5,2,2,2011-12-14,93,70,82,False
2011-12-15,7,1,3,2011-12-15,100,87,93,True
2011-12-16,1,-1,0,2011-12-16,100,93,97,False
2011-12-17,3,-3,0,2011-12-17,100,87,95,True
2011-12-18,4,-4,0,2011-12-18,100,75,92,True
2011-12-19,8,0,4,2011-12-19,100,82,93,True
2011-12-20,8,5,5,2011-12-20,100,76,87,True
2011-12-21,12,6,9,2011-12-21,100,82,92,True
2011-12-22,12,9,10,2011-12-22,94,77,86,False
2011-12-23,10,4,7,2011-12-23,100,81,88,True
2011-12-24,9,4,6,2011-12-24,94,81,87,True
2011-12-25,13,9,11,2011-12-25,94,77,85,False
2011-12-26,13,10,11,2011-12-26,88,72,80,False
2011-12-27,10,8,9,2011-12-27,87,76,79,False
2011-12-28,9,6,7,2011-12-28,87,66,75,True
2011-12-29,8,4,5,2011-12-29,93,76,85,True
2011-12-30,11,4,5,2011-12-30,100,81,92,True
2011-12-31,12,10,10,2011-12-31,100,88,92,True
2012-01-01,11,4,7,2012-01-01,93,76,86,True
2012-01-02,6,1,3,2012-01-02,93,66,83,False
2012-01-03,12,5,7,2012-01-03,94,57,78,True
2012-01-04,11,5,6,2012-01-04,93,76,82,True
2012-01-05,11,6,7,2012-01-05,87,66,77,True
2012-01-06,10,2,5,2012-01-06,100,81,89,True
2012-01-07,10,7,8,2012-01-07,88,71,78,False
2012-01-08,10,8,8,2012-01-08,100,82,88,True
2012-01-09,10,3,7,2012-01-09,94,76,88,True
2012-01-10,10,5,8,2012-01-10,100,76,89,False
2012-01-11,11,9,9,2012-01-11,100,87,94,True
2012-01-12,11,3,7,2012-01-12,94,71,84,True
2012-01-13,6,-2,1,2012-01-13,100,76,92,False
2012-01-14,5,-2,0,2012-01-14,93,70,84,False
2012-01-15,5,-2,1,2012-01-15,93,66,80,False
2012-01-16,5,-3,0,2012-01-16,93,56,78,False
2012-01-17,4,-2,0,2012-01-17,93,75,83,False
2012-01-18,10,3,6,2012-01-18,94,82,90,True
2012-01-19,8,5,5,2012-01-19,100,71,85,True
2012-01-20,9,5,6,2012-01-20,100,76,89,True
2012-01-21,11,6,8,2012-01-21,94,66,79,True
2012-01-22,9,5,6,2012-01-22,87,71,78,True
2012-01-23,7,0,5,2012-01-23,93,76,84,True
2012-01-24,9,0,5,2012-01-24,100,93,95,True
2012-01-25,11,8,9,2012-01-25,100,76,84,False
2012-01-26,7,2,4,2012-01-26,100,66,87,True
2012-01-27,6,1,3,2012-01-27,100,81,92,True
2012-01-28,5,-2,1,2012-01-28,100,76,91,False
2012-01-29,4,-1,1,2012-01-29,100,81,92,False
2012-01-30,4,-3,0,2012-01-30,100,65,83,False
2012-01-31,2,-2,0,2012-01-31,93,65,81,False
2012-02-01,3,-3,0,2012-02-01,80,52,72,False
2012-02-02,2,-5,-1,2012-02-02,93,56,74,False
2012-02-03,2,-7,-2,2012-02-03,100,56,80,False
2012-02-04,1,-5,-1,2012-02-04,100,69,86,True
2012-02-05,3,0,1,2012-02-05,100,93,97,False
2012-02-06,6,-2,2,2012-02-06,100,93,97,True
2012-02-07,2,-6,-2,2012-02-07,100,80,93,False
2012-02-08,2,-6,-2,2012-02-08,86,65,79,False
2012-02-09,1,-2,0,2012-02-09,100,86,93,True
2012-02-10,1,-1,0,2012-02-10,93,80,86,False
2012-02-11,2,-2,0,2012-02-11,86,69,76,False
2012-02-12,4,1,2,2012-02-12,100,81,93,True
2012-02-13,8,3,5,2012-02-13,100,81,92,False
2012-02-14,8,1,5,2012-02-14,93,75,86,True
2012-02-15,9,5,6,2012-02-15,93,81,86,True
2012-02-16,9,6,7,2012-02-16,100,71,88,True
2012-02-17,10,7,8,2012-02-17,100,87,94,True
2012-02-18,7,5,6,2012-02-18,87,70,78,False
2012-02-19,6,1,2,2012-02-19,93,49,71,False
2012-02-20,8,1,4,2012-02-20,93,76,86,True
2012-02-21,12,7,9,2012-02-21,93,72,85,False
2012-02-22,12,9,10,2012-02-22,94,76,87,True
2012-02-23,16,9,11,2012-02-23,100,72,86,False
2012-02-24,11,5,8,2012-02-24,94,71,86,False
2012-02-25,8,3,6,2012-02-25,93,62,77,False
2012-02-26,10,6,7,2012-02-26,93,71,83,False
2012-02-27,11,6,8,2012-02-27,100,82,91,True
2012-02-28,11,9,9,2012-02-28,100,88,94,False
2012-02-29,12,6,8,2012-02-29,100,72,90,False
2012-03-01,14,4,8,2012-03-01,100,63,83,False
2012-03-02,13,1,7,2012-03-02,100,59,82,False
2012-03-03,12,5,7,2012-03-03,100,54,84,True
2012-03-04,6,3,4,2012-03-04,93,71,83,True
2012-03-05,9,0,4,2012-03-05,100,53,79,False
2012-03-06,10,-3,3,2012-03-06,100,58,84,False
2012-03-07,9,3,6,2012-03-07,100,57,79,True
2012-03-08,12,4,7,2012-03-08,87,58,75,True
2012-03-09,13,7,9,2012-03-09,94,72,82,False
2012-03-10,13,8,10,2012-03-10,100,77,89,False
2012-03-11,12,6,8,2012-03-11,100,77,90,False
2012-03-12,9,6,7,2012-03-12,100,82,89,False
2012-03-13,10,5,7,2012-03-13,93,71,83,False
2012-03-14,9,2,6,2012-03-14,100,82,88,False
2012-03-15,7,1,4,2012-03-15,100,87,94,False
2012-03-16,12,4,8,2012-03-16,100,72,83,False
2012-03-17,11,6,7,2012-03-17,100,62,86,True
2012-03-18,11,1,6,2012-03-18,100,50,79,True
2012-03-19,10,0,6,2012-03-19,100,58,77,False
2012-03-20,13,6,9,2012-03-20,93,59,75,False
2012-03-21,12,3,8,2012-03-21,93,58,75,False
2012-03-22,16,3,10,2012-03-22,93,48,74,False
2012-03-23,17,7,11,2012-03-23,93,56,78,False
2012-03-24,19,4,12,2012-03-24,100,46,75,False
2012-03-25,20,4,11,2012-03-25,100,32,67,False
2012-03-26,20,2,11,2012-03-26,93,30,57,False
2012-03-27,21,2,11,2012-03-27,93,35,64,False
2012-03-28,19,2,10,2012-03-28,93,30,64,False
2012-03-29,15,2,8,2012-03-29,100,63,81,False
2012-03-30,11,8,8,2012-03-30,87,72,82,False
2012-03-31,11,2,8,2012-03-31,93,54,75,False
2012-04-01,12,-1,5,2012-04-01,93,54,74,False
2012-04-02,10,4,7,2012-04-02,100,76,88,True
2012-04-03,8,2,6,2012-04-03,100,61,87,True
2012-04-04,5,2,3,2012-04-04,93,61,79,True
2012-04-05,9,1,5,2012-04-05,75,43,61,False
2012-04-06,9,-1,5,2012-04-06,100,76,88,True
2012-04-07,11,7,8,2012-04-07,100,67,84,True
2012-04-08,10,8,8,2012-04-08,100,76,90,True
2012-04-09,10,7,8,2012-04-09,100,82,92,True
2012-04-10,10,3,6,2012-04-10,93,58,80,True
2012-04-11,12,2,6,2012-04-11,100,58,83,True
2012-04-12,12,3,7,2012-04-12,100,58,81,True
2012-04-13,10,3,6,2012-04-13,93,58,78,True
2012-04-14,9,2,5,2012-04-14,93,53,72,False
2012-04-15,10,-2,4,2012-04-15,93,37,65,False
2012-04-16,11,0,5,2012-04-16,93,35,64,False
2012-04-17,12,5,7,2012-04-17,93,54,74,True
2012-04-18,9,5,6,2012-04-18,93,76,85,True
2012-04-19,11,5,7,2012-04-19,100,71,85,True
2012-04-20,10,4,6,2012-04-20,100,71,86,True
2012-04-21,10,3,7,2012-04-21,100,67,84,True
2012-04-22,12,5,7,2012-04-22,94,67,85,True
2012-04-23,10,6,7,2012-04-23,100,71,85,True
2012-04-24,13,3,7,2012-04-24,93,44,70,False
2012-04-25,9,6,7,2012-04-25,94,81,84,True
2012-04-26,13,7,9,2012-04-26,94,77,89,True
2012-04-27,9,6,7,2012-04-27,100,71,84,True
2012-04-28,11,5,7,2012-04-28,81,58,71,False
2012-04-29,8,5,5,2012-04-29,93,70,80,True
2012-04-30,17,6,11,2012-04-30,93,49,70,False
2012-05-01,12,9,10,2012-05-01,88,67,81,True
2012-05-02,16,7,11,2012-05-02,93,52,76,False
2012-05-03,13,6,9,2012-05-03,87,63,74,False
2012-05-04,10,4,7,2012-05-04,87,66,74,True
2012-05-05,9,0,5,2012-05-05,80,46,66,False
2012-05-06,12,1,6,2012-05-06,93,37,63,False
2012-05-07,10,4,7,2012-05-07,94,57,77,True
2012-05-08,16,6,10,2012-05-08,100,48,76,True
2012-05-09,14,5,10,2012-05-09,100,55,84,True
2012-05-10,18,12,14,2012-05-10,100,72,86,True
2012-05-11,12,6,8,2012-05-11,94,46,80,True
2012-05-12,13,4,8,2012-05-12,87,51,69,False
2012-05-13,16,5,10,2012-05-13,87,34,62,True
2012-05-14,14,5,9,2012-05-14,94,47,71,True
2012-05-15,12,3,7,2012-05-15,93,54,79,True
2012-05-16,12,2,7,2012-05-16,93,47,71,False
2012-05-17,13,3,8,2012-05-17,93,55,74,True
2012-05-18,14,8,10,2012-05-18,93,63,78,True
2012-05-19,12,7,9,2012-05-19,93,72,82,True
2012-05-20,14,2,9,2012-05-20,93,59,76,False
2012-05-21,19,5,12,2012-05-21,93,46,73,False
2012-05-22,21,7,14,2012-05-22,94,53,72,False
2012-05-23,23,7,14,2012-05-23,100,65,82,False
2012-05-24,25,11,17,2012-05-24,100,61,80,False
2012-05-25,25,14,19,2012-05-25,94,31,60,False
2012-05-26,24,14,18,2012-05-26,67,36,52,False
2012-05-27,25,11,18,2012-05-27,88,36,59,False
2012-05-28,25,12,18,2012-05-28,88,44,64,False
2012-05-29,21,11,15,2012-05-29,94,53,74,False
2012-05-30,22,10,15,2012-05-30,94,50,76,True
2012-05-31,15,12,13,2012-05-31,100,82,90,True
2012-06-01,19,12,15,2012-06-01,94,68,83,False
2012-06-02,15,11,12,2012-06-02,94,77,85,True
2012-06-03,11,7,8,2012-06-03,94,81,87,True
2012-06-04,15,6,10,2012-06-04,87,47,67,True
2012-06-05,14,6,10,2012-06-05,94,63,80,True
2012-06-06,18,10,13,2012-06-06,94,59,83,True
2012-06-07,15,10,13,2012-06-07,100,82,89,True
2012-06-08,14,10,12,2012-06-08,100,82,93,True
2012-06-09,12,10,10,2012-06-09,100,82,90,True
2012-06-10,18,9,13,2012-06-10,94,52,74,False
2012-06-11,14,10,12,2012-06-11,88,72,78,False
2012-06-12,15,8,11,2012-06-12,82,55,67,False
2012-06-13,14,10,11,2012-06-13,88,67,78,True
2012-06-14,18,8,13,2012-06-14,94,46,72,True
2012-06-15,16,10,13,2012-06-15,94,68,83,True
2012-06-16,15,12,13,2012-06-16,100,77,87,True
2012-06-17,15,10,12,2012-06-17,94,51,76,True
2012-06-18,19,9,13,2012-06-18,94,46,68,True
2012-06-19,19,11,14,2012-06-19,94,49,70,True
2012-06-20,21,8,15,2012-06-20,100,43,64,False
2012-06-21,18,10,13,2012-06-21,100,59,82,True
2012-06-22,14,10,11,2012-06-22,100,77,91,True
2012-06-23,16,10,13,2012-06-23,94,63,76,True
2012-06-24,17,10,13,2012-06-24,100,59,83,True
2012-06-25,18,11,14,2012-06-25,88,60,73,False
2012-06-26,20,9,15,2012-06-26,94,60,84,True
2012-06-27,23,16,18,2012-06-27,94,69,83,True
2012-06-28,24,14,19,2012-06-28,100,61,80,True
2012-06-29,19,14,16,2012-06-29,94,64,77,True
2012-06-30,18,11,14,2012-06-30,94,60,82,True
2012-07-01,17,9,12,2012-07-01,94,56,80,True
2012-07-02,17,12,14,2012-07-02,100,82,90,True
2012-07-03,18,12,15,2012-07-03,94,78,88,True
2012-07-04,21,15,17,2012-07-04,100,69,88,True
2012-07-05,22,13,17,2012-07-05,100,61,83,True
2012-07-06,17,13,15,2012-07-06,100,88,93,True
2012-07-07,21,10,15,2012-07-07,100,57,78,False
2012-07-08,20,13,15,2012-07-08,100,60,79,True
2012-07-09,17,12,13,2012-07-09,100,77,92,True
2012-07-10,14,11,13,2012-07-10,100,72,89,True
2012-07-11,16,10,12,2012-07-11,100,51,77,True
2012-07-12,19,8,13,2012-07-12,94,46,73,False
2012-07-13,14,12,13,2012-07-13,100,82,91,True
2012-07-14,17,11,13,2012-07-14,94,56,76,True
2012-07-15,17,10,13,2012-07-15,100,55,73,True
2012-07-16,17,11,14,2012-07-16,100,82,92,True
2012-07-17,21,14,16,2012-07-17,100,73,88,True
2012-07-18,19,14,17,2012-07-18,94,60,77,True
2012-07-19,16,12,13,2012-07-19,100,68,87,True
2012-07-20,16,11,12,2012-07-20,100,55,81,True
2012-07-21,19,7,14,2012-07-21,100,56,75,False
2012-07-22,23,13,17,2012-07-22,88,38,61,False
2012-07-23,24,14,19,2012-07-23,78,57,68,False
2012-07-24,26,15,20,2012-07-24,88,54,74,False
2012-07-25,23,16,19,2012-07-25,94,65,81,False
2012-07-26,25,15,19,2012-07-26,88,54,76,False
2012-07-27,19,11,15,2012-07-27,100,52,77,False
2012-07-28,18,11,13,2012-07-28,94,49,80,True
2012-07-29,16,10,13,2012-07-29,94,59,80,True
2012-07-30,16,8,11,2012-07-30,94,55,81,True
2012-07-31,17,9,13,2012-07-31,94,83,91,True
2012-08-01,19,14,16,2012-08-01,94,68,85,True
2012-08-02,19,12,15,2012-08-02,94,60,80,True
2012-08-03,19,12,15,2012-08-03,94,64,76,True
2012-08-04,21,13,16,2012-08-04,94,57,77,True
2012-08-05,19,11,14,2012-08-05,100,60,86,True
2012-08-06,18,12,14,2012-08-06,100,64,82,True
2012-08-07,20,11,15,2012-08-07,94,60,82,True
2012-08-08,22,11,16,2012-08-08,100,53,78,False
2012-08-09,23,13,17,2012-08-09,100,53,78,False
2012-08-10,25,11,17,2012-08-10,100,44,74,False
2012-08-11,23,11,17,2012-08-11,88,53,71,False
2012-08-12,22,14,17,2012-08-12,94,64,80,True
2012-08-13,20,15,18,2012-08-13,94,69,82,False
2012-08-14,23,15,18,2012-08-14,94,50,73,False
2012-08-15,22,15,17,2012-08-15,94,69,80,True
2012-08-16,22,14,17,2012-08-16,88,50,71,True
2012-08-17,22,17,18,2012-08-17,94,73,81,True
2012-08-18,24,17,20,2012-08-18,83,57,76,True
2012-08-19,22,12,17,2012-08-19,100,69,87,True
2012-08-20,22,11,16,2012-08-20,100,57,83,True
2012-08-21,19,13,15,2012-08-21,94,68,84,True
2012-08-22,19,11,15,2012-08-22,100,64,80,True
2012-08-23,18,12,14,2012-08-23,94,64,83,True
2012-08-24,19,12,14,2012-08-24,100,60,83,True
2012-08-25,19,13,15,2012-08-25,100,73,90,True
2012-08-26,19,12,14,2012-08-26,100,56,83,True
2012-08-27,17,12,14,2012-08-27,94,77,86,True
2012-08-28,20,12,15,2012-08-28,94,52,76,False
2012-08-29,17,11,14,2012-08-29,94,64,84,True
2012-08-30,16,7,12,2012-08-30,100,55,78,True
2012-08-31,16,4,10,2012-08-31,94,55,80,True
2012-09-01,21,12,15,2012-09-01,100,53,80,True
2012-09-02,20,12,16,2012-09-02,100,68,84,False
2012-09-03,20,9,15,2012-09-03,100,64,84,False
2012-09-04,19,11,15,2012-09-04,100,56,82,False
2012-09-05,18,8,13,2012-09-05,94,56,77,False
2012-09-06,20,7,13,2012-09-06,100,52,76,False
2012-09-07,20,12,16,2012-09-07,88,73,81,False
2012-09-08,23,12,17,2012-09-08,100,36,72,False
2012-09-09,22,10,16,2012-09-09,88,47,71,True
2012-09-10,19,12,16,2012-09-10,100,73,84,True
2012-09-11,14,8,10,2012-09-11,100,63,85,True
2012-09-12,15,7,10,2012-09-12,100,67,86,True
2012-09-13,15,3,10,2012-09-13,100,63,83,False
2012-09-14,15,13,13,2012-09-14,94,68,79,True
2012-09-15,18,10,13,2012-09-15,94,64,78,False
2012-09-16,17,10,13,2012-09-16,100,73,86,True
2012-09-17,15,7,11,2012-09-17,94,63,82,True
2012-09-18,14,6,9,2012-09-18,94,55,82,True
2012-09-19,14,6,9,2012-09-19,100,55,82,True
2012-09-20,15,8,11,2012-09-20,100,77,88,True
2012-09-21,12,6,10,2012-09-21,100,72,87,True
2012-09-22,14,1,7,2012-09-22,100,55,80,False
2012-09-23,13,5,8,2012-09-23,93,72,83,True
2012-09-24,12,9,10,2012-09-24,100,82,91,True
2012-09-25,10,9,9,2012-09-25,100,88,94,True
2012-09-26,14,9,11,2012-09-26,94,72,89,True
2012-09-27,14,6,9,2012-09-27,100,67,88,True
2012-09-28,14,7,10,2012-09-28,100,67,86,True
2012-09-29,13,7,9,2012-09-29,100,63,84,True
2012-09-30,15,8,12,2012-09-30,100,82,89,True
2012-10-01,15,10,11,2012-10-01,100,67,88,True
2012-10-02,14,9,11,2012-10-02,94,72,88,True
2012-10-03,14,7,9,2012-10-03,93,55,78,True
2012-10-04,14,6,9,2012-10-04,100,63,84,True
2012-10-05,12,9,9,2012-10-05,100,72,88,True
2012-10-06,14,5,8,2012-10-06,100,72,90,True
2012-10-07,12,3,7,2012-10-07,100,67,91,False
2012-10-08,15,6,9,2012-10-08,100,67,85,False
2012-10-09,13,2,7,2012-10-09,100,59,80,False
2012-10-10,12,7,10,2012-10-10,87,67,77,False
2012-10-11,14,9,11,2012-10-11,100,72,86,True
2012-10-12,12,5,9,2012-10-12,100,62,82,True
2012-10-13,10,3,5,2012-10-13,100,76,88,False
2012-10-14,12,0,6,2012-10-14,100,67,85,False
2012-10-15,10,4,7,2012-10-15,100,76,87,True
2012-10-16,11,5,8,2012-10-16,94,62,83,True
2012-10-17,15,6,11,2012-10-17,94,59,76,True
2012-10-18,15,10,11,2012-10-18,94,68,85,True
2012-10-19,15,7,10,2012-10-19,94,68,86,False
2012-10-20,14,7,10,2012-10-20,100,67,85,False
2012-10-21,15,4,9,2012-10-21,100,59,84,False
2012-10-22,13,8,11,2012-10-22,94,87,90,True
2012-10-23,16,12,13,2012-10-23,94,77,88,False
2012-10-24,14,10,12,2012-10-24,94,82,86,False
2012-10-25,11,6,9,2012-10-25,88,71,78,False
2012-10-26,7,1,4,2012-10-26,81,53,67,False
2012-10-27,8,0,3,2012-10-27,87,57,74,False
2012-10-28,9,3,6,2012-10-28,100,87,92,True
2012-10-29,10,6,7,2012-10-29,100,82,91,True
2012-10-30,9,2,5,2012-10-30,100,81,88,True
2012-10-31,11,5,7,2012-10-31,100,72,88,True
2012-11-01,7,2,4,2012-11-01,100,71,87,True
2012-11-02,9,3,5,2012-11-02,93,62,81,True
2012-11-03,8,2,4,2012-11-03,93,57,83,True
2012-11-04,8,1,3,2012-11-04,100,66,86,True
2012-11-05,9,0,3,2012-11-05,100,62,84,False
2012-11-06,10,0,6,2012-11-06,100,82,93,True
2012-11-07,10,8,8,2012-11-07,94,76,81,False
2012-11-08,10,6,8,2012-11-08,94,81,85,True
2012-11-09,10,7,8,2012-11-09,94,76,85,True
2012-11-10,9,3,6,2012-11-10,100,76,91,False
2012-11-11,10,2,5,2012-11-11,100,76,90,False
2012-11-12,12,5,8,2012-11-12,100,87,92,False
2012-11-13,13,11,12,2012-11-13,94,72,78,False
2012-11-14,12,10,10,2012-11-14,94,72,86,False
2012-11-15,12,4,7,2012-11-15,100,67,90,False
2012-11-16,9,3,6,2012-11-16,100,76,88,True
2012-11-17,8,1,5,2012-11-17,100,76,91,True
2012-11-18,7,1,4,2012-11-18,100,76,85,True
2012-11-19,11,6,9,2012-11-19,94,71,80,True
2012-11-20,15,10,11,2012-11-20,94,76,86,True
2012-11-21,10,5,7,2012-11-21,93,76,88,True
2012-11-22,13,7,9,2012-11-22,94,72,83,True
2012-11-23,9,3,5,2012-11-23,93,71,85,True
2012-11-24,7,0,4,2012-11-24,100,81,90,True
2012-11-25,9,4,6,2012-11-25,100,66,87,True
2012-11-26,9,6,7,2012-11-26,100,87,91,True
2012-11-27,8,4,6,2012-11-27,93,76,82,True
2012-11-28,6,0,3,2012-11-28,87,66,80,False
2012-11-29,4,-4,0,2012-11-29,100,70,89,False
2012-11-30,1,-3,0,2012-11-30,100,93,97,False
2012-12-01,5,-4,1,2012-12-01,100,65,86,True
2012-12-02,3,-5,0,2012-12-02,100,87,93,True
2012-12-03,7,3,5,2012-12-03,100,76,88,True
2012-12-04,7,3,4,2012-12-04,100,81,89,True
2012-12-05,3,-4,1,2012-12-05,93,65,80,True
2012-12-06,5,-4,1,2012-12-06,100,75,86,True
2012-12-07,6,3,4,2012-12-07,93,71,80,True
2012-12-08,8,-1,4,2012-12-08,100,76,90,True
